group,term_id,query,bucket,hit_count,efta_number,page_number,doc_type,sender,email_date,pdf_url,snippet
policy,ehud_barak,Ehud Barak,drill-more,12,DOJ-OGR-00022990,1,unclassified,,,,"ember Mr. Trump. I don't remember who I did ask. But Epstein also asked people himself directly. So it could have happened that way, if it happened at all. You mentioned Ehud Barak. Yes. What was his involvement? This would have been in the later 2000s. So I do not know. I don't know how they met. But I do know that they, I don't know if "
policy,ehud_barak,Ehud Barak,drill-more,12,DOJ-OGR-00028968,75,email.header,NEW YORK,2008-04-02,,ily Beast @ Page 2 of 4 But the question remains: Did Epstein's wealth and social connections—former President Bill Clinton; Prince Andrew; former Israeli Prime Minister Ehud Barak; New Mexico Gov. Bill Richardson; and former Treasury Secretary Larry Summers were just a few of the prominent passengers on his private jets—aliow him to rece
policy,ehud_barak,Ehud Barak,drill-more,12,EFTA00037574,0,email.header,,2019-07-17,," Su bj cct: Date: Wed, 17 Jul 2019 23:59:59 +0000 Importance: Normal This article identifies her as https://www.dailymail.co.uk/news/article-7250009/Netanyahu-challenger-Ehud-Barak-hides-face-enters- entering-Jeffrey-Epsteins-mansion.html Sent from my iPhone EFTA00037574"
policy,ehud_barak,Ehud Barak,drill-more,12,EFTA00040358,9,news_clipping,,2019-08-14,,"tential Jeffrey Epstein co- conspirators, Nadia Marcinkova and Sarah Kellen, both operated businesses that were registered at the building. Former Israeli prime minister Ehud Barak, who was photographed outside Jeffrey's townhouse in 2016, also regularly spent time at the condo. ""I don't live in that building,"" Mark told Crain's. ""I don't"
policy,ehud_barak,Ehud Barak,drill-more,12,EFTA00046963,497,news_clipping,,2019-08-21,,Epstein's arrest is reverberating in Israel. Prime Minister Benjamin Netanyahu and his right-wing Likud party are calling for a criminal probe into former prime minister Ehud Barak's personal and business ties with the accused sex trafficker. (Miami Herald) 12. Novak Djokovic beat Roger Federer in a marathon fifth set to win his second st
policy,ehud_barak,Ehud Barak,drill-more,12,EFTA00046963,529,news_clipping,,2019-08-21,,Epstein's arrest is reverberating in Israel. Prime Minister Benjamin Netanyahu and his right-wing Likud party are calling for a criminal probe into former prime minister Ehud Barak's personal and business ties with the accused sex trafficker. (Miami Herald) 12. Novak Djokovic beat Roger Federer in a marathon fifth set to win his second st
policy,ehud_barak,Ehud Barak,drill-more,12,EFTA00090314,0,fbi.report,,,,"tz and Epstein during which he/she took notes. After these calls, Mossad would then call Dershowitz to debrief. Epstein was close to the former Prime Minister of Israel, Ehud Barak (Barak) and trained as a spy under him. Barak believed Netanyahu was a criminal. Saudi Arabia, Israel and the United Arab Emirates (UAE) are allied against Qat"
policy,ehud_barak,Ehud Barak,drill-more,12,EFTA00094360,9,news_clipping,,2019-08-14,,"tential Jeffrey Epstein co- conspirators, Nadia Marcinkova and Sarah Kellen, both operated businesses that were registered at the building. Former Israeli prime minister Ehud Barak, who was photographed outside Jeffrey's townhouse in 2016, also regularly spent time at the condo. ""I don't live in that building,"" Mark told Crain's. ""I don't"
defense,rafael,Rafael,drill-more,12,DOJ-OGR-00007494,95,court.filing,,,,"tic Television, Peteski Productions, Inc., et al. Testified at deposition, 10/19/11 CA v. Brendan O’Rourke (Vista, CA) Testified at trial, 3/12/12 CA v. Joseph Naso (San Rafael, CA) Testified at pre-trial hearing, 4/19/13 Testified at sentencing, 9/13/13 US v. David Brooks (Eastern District of New York, Central Islip, NY) Addressed Court "
defense,rafael,Rafael,drill-more,12,DOJ-OGR-00030801,21,court.exhibit_list,,,,vents | Games | Music Back to PIMP JUICE's Profile View All Friends Listing 121-132 of 132 123 4 of 4 PIMP JUICE's Friends... (132) Stephanie RealCatchF.. linds Rodson $ Rafael Latin Fiavoi Brandon ND PHOTG Listing 121-132 of 132 12 3 4 of 4 About| FAQ| Terms| Privacy| Safety Tips | Contact Myspace | Promote!| Advertise| MySpace Shop ©200
defense,rafael,Rafael,drill-more,12,DOJ-OGR-00031174,79,image.scan,,,,"Health care $5,000 Montgomery & Andrews PA, Santa Fe Law Firm $5,000 Morongo Band of Mission Indians, Cabazon, Calif. American Indian Tribe $5,000 Mosaica Education, San Rafael, Calif. Education $5,000 MTD Inc., Ruidoso Downs Telecommunications $5,000 NARAL, Washington, D.C. Political Action Committee $5,000 National Thoroughbred Racing A"
defense,rafael,Rafael,drill-more,12,DOJ-OGR-00031174,122,image.scan,,,," care e $5,000 Montgomery & Andrews PA, Santa Fe Law Firm e $5,000 Morongo Band of Mission Indians, Cabazon, Calif. American Indian Tribe e $5,000 Mosaica Education, San Rafael, Calif. Education e $5,000 MTD Inc., Ruidoso Downs Telecommunications e $5,000 NARAL, Washington, D.C. Political Action Committee e $5,000 National Thoroughbred Ra"
defense,rafael,Rafael,drill-more,12,EFTA00005967,2,blank.photo,,,,"Scan Time Friday, November 26, 2021 DELIVERED Signed for by: A.ALEX GET STATUS UPDATES OBTAIN PROOF OF DELIVERY TO Novato, CA US 9:15 AM Novato, CA Delivered 8:31 AM SAN RAFAEL, CA On FedEx vehicle for delivery 828 AM SAN RAFAEL, CA At local FedEx facility 625AM QNCANO, CA Departed FedEx hub 4:59 AM OAKLAND, CA Arrived at FedEx hub 3:52 A"
defense,rafael,Rafael,drill-more,12,EFTA00007401,50,phone.cdr,,,,"M 1 $ $ 2/04405 W Palm Bch, FL 4:38 PM 4 $ 2/04/05 Miami, FL 5:18 PM (F) $ 2/04/05 Incoming 6:39 PM 5 2104/05 Incoming 7:07 PM 4 2/04/05 Incoming 7:12 PM 3 $ 2/05,05 San Rafael: CA 12:07 PM 2 S $ 20505 Miami, Ft. 1:53 PM (F) 2/05/05 Incoming 11:00 PM 1 $ $ 2/05/05 Incoming 11:01 PM 4 2/06/05 San Rafael: CA 12:38 PM 3 $ 2/06/05 Incoming 12"
defense,rafael,Rafael,drill-more,12,EFTA00007401,51,phone.cdr,,,,"PM 3 • $ 206/05 Incoming 6:05 PM 2 206/05 Incoming •628 PM 3 S 206105 Incoming 6:51 PM 1 $ $ 2.07/05 Incoming 10:49 AM 1 • $ 2/07/C6 Incoming 11:03AM (F) - $ 2A37/05 Sao Rafael, CA 11:15 AM $ 2/07/05 New York, NY 1Z11 PM 207/05 W Par 8Ch. FL 12t3 PM - $ 2/07/05 Now York, NY 12:13 PM • $ 2/07/05 Now York, NY 12:14 PM 1 - $ • 2/07/05 Incomi"
defense,rafael,Rafael,drill-more,12,EFTA00007401,52,phone.cdr,,,,"eetc, NY 7:52 PM (F) 1 • $ 2/10/05 Marion, OH 9:10 PM (F) •. 2/11435 New York, NY 7.58 AM 1 2/11/05 Miami, FL 9:54 AM (F) 9 $ 2/11/05 W Path Och, FL 11:40 AM 2/11/05 San Rafael. CA 2:48 PM 2/11/06 incomng 2.50 PM 3 2/11/05 New Yorlc. NY 2.52 PM 1 2/11/05 Incoming 2-.58 PM 1 2/11/05 Incoming 3:40 PM 1 $ 2/11/05 Dir Asst 521 PM 2 $ $ 1.25 5"
defense,rafael,Rafael,drill-more,12,EFTA00007401,53,phone.cdr,,,,"F) 2112/05 W Palm Bch, FL 11:05 AM 1 2/12/05 New York, NY 2:41 PM 2/12105 Miami, Ft. 323 PM (F) 1 2/12/05 Miami, FL 324 PM (F) 1 2/12/05 New York, NY 4:34 PM 2/12/05 San Rafael. CA 4:36 PM 1 2/12/05 Incoming 5:25 PM 2 2/13/05 Incoming 12:03 PM 3 2/13/05 Miami, FL 1:16 PM 1 2114/05 San Rafael, CA 10:37 AM 2 S $ 2/14/05 Marion, OH 12:39 PM "
defense,rafael,Rafael,drill-more,12,EFTA00040879,1,news_clipping,DOJ Digests a,2020-03-05,,on Wednesday released new details Wednesday about the man accused of opening fire on FBI agents earlier this week. The U.S. attorney's office said in a court filing that Rafael Vega- Rodriguez is a convicted felon. Officials said his criminal history includes felony convictions for crimes involving firearms. FBI agents were looking for Ve
defense,rafael,Rafael,drill-more,12,EFTA00044963,927,image.scan,Nicole Penn,2019-07-23,,"rovided a veneer of credibility to a convicted sex offender. Susan Svrluga reports: ""Epstein gave repeatedly to MIT and Harvard University. On Saturday, MIT President L. Rafael Reif responded to allegations in the New Yorker that Joi Ito, director of the Media Lab, and others sought to conceal the source of money Epstein had donated. Reif"
defense,rafael,Rafael,drill-more,12,EFTA00044963,955,image.scan,Nicole Penn,2019-07-23,,"rovided a veneer of credibility to a convicted sex offender. Susan Svrluga reports: ""Epstein gave repeatedly to MIT and Harvard University. On Saturday, MIT President L. Rafael Reif responded to allegations in the New Yorker that Joi Ito, director of the Media Lab, and others sought to conceal the source of money Epstein had donated. Reif"
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00005323,6,court.filing,,,,ON Sox LSOUSTUSATIOOUT SUS.HXS Jo dryspsey SNOLIOS [IeJUS PMO oseo sty} UT Arnf oY} UO ZUIAIOS JET] YOns JsTXo sooue|suINoIIO Aue od | ‘| “Rug_ [ery ot Jo syeuryse uv Furpraord [Zz ‘ZT 1940190 Uo ND oY} OF JoNoT JuLOl v yruIqns [TIM sotued oy L i[gy] payWeuUUED ‘QOIAIOS WO] posnoxe 9q 0} diysprey [eroueuly 10 [euossod ATeurpsoe.yXs Moys j
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00009223,51,transcript.deposition,,,," 3 PMD 1, 24, 25, 26 and 45 2. 6 ee eh te we 204 4 PMD 2 i< j ae Ge ee Sra 5a 145 5 PMD 3 sir Meath ant ot Sih he Ae Ge tee a PS 125 6 PAD) Fa ea ee ee ee me ae Bl 154 z PMO. 2A fa Ge SGI EE BO mee OO we 173 8 PRD AT nes ae Bf font wae te ee 176 3 BMD 2600 hea. eee we tg ee ee ‘ a TS 10 PMD 23 0 gw tt me ae ee 211 ce SES 29 eek eae Ba Gal"
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00009902,51,transcript.hearing,,,,"PHD 1, 24, 25, 26 and 45 «oe ee mh te wt 204 PMD 2 ot) Sere Gea eee a Ge aca al ow oe Ce 145 PMD 3 * wer i ce oe oe em ke a ae ce ee = 125 PMD 7 ee ee ee ee ee a a a 154 PMO. 2A fa Ge SGI EE BO mee OO we 173 PRO AT ones Saw SF fon SA oe te ee 176 PMD 20000 oa. ee we ig ee we Cem tise SPS PEO 2300 6h Se eS ee Oe ae 211 PEO TS ok kd ewe Be "
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00015798,63,financial.check,,,,fication Mark Points of Departure & Arrival pret From To %/23 | 2O5L3 ~OCOSES [ern P-Noawwesr -Pr\e - Ya4lactes | Sooser _|Pme-Supt+2TS- Ae *hylaobl3 | Sood py IPME~¥S (-PMO | Shs|l Gn ® IN4G0%@se | T<B PBL 3PL|IAobL> |SpoTP [PMP -twh-Pmoe | Yoe|206L> [Seotry _[Pme-p pe -PMe | Yn lGnsiea —_ INdowxe =| PRE | TLSr Slag} v4 | | TIsT PL Pref 
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00015798,66,financial.check,,,,"8 | od eel Lou TER& CL |KOSRe Pr 3 IG\e INGALOPs INNat2acise a aTA) FPR, ~(X-+ a“ ; [Yop N45 uy Bet 26 ITrsy__| Te G 272 | NAH | §Me SUA -| | >f \ J : nS \- ! ee ee uw _|PmO-X 4 -Pme? | ¢ |IDA2® Iwirsme |Hwe Hwo 1G bA2- ~ Hy 9- PRE YO 1S |Gusgh = |nGese |TéEsR | PAT aviv | PSL sare 25 ut ul SAF IV NY ya Ivey | OAK pK oi ORK | SAFE pm Numb"
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00015798,71,financial.check,,,,TIZVPYT | PMY -wy- PMY | \\\ 1 | 26643 | IZPD | PMP-NM- Pm? | l | 2063 |N72pH | Pop | ist | Dit 1Y | 2O6L3 |N12PH | sr fm p. IS] 253 |v 72% | PME FLL 5 | Ace [VDE [FUL | PMO a = 15 |206L> [Y729N [emo | Exe. / is [atid [nw i2aey | Ere | PME | 16| 20613 | t2py | PmP-ul-PaP| | : [13 lh | 206L3 | F2PH | Pap-il- Pee | ii9 wal Eciroe l\Lity lhe
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00015916,63,financial.check,,,,"o ALTROL HE ityer S/23 26bL3 SOCOLeES PRN P- Noasbwesr~Pr\e ""YU TAME 6Gea LAY ONG 5 VW @ aS Yay Wt Scoser |pme- Sup+2TS-Aye sete c Ress Couns | *hulaobl3 Seosp, PME-~¥S(-PMO SOLO CROSS COUNTS | _ the GSA Noveasc TEB PBL 1295] S53, OF Ev CEL DUD TOLD WAN | 15 3po[AoLL> Des EMP -Lwh-Pme eee FO 7 2. 2 Yie| 206L> _SooTP, _ Pme-P BK -PMP VQ eS"
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00022173,71,financial.check,,,,"LO netuck. “Sees / Se | LeGl3 |N726H | PmP_ | its7 a t ty LOGLS N72PH MST Pmp Quek & vi EW G.I,N, 1K | IS | Dod | WIZPH [EME FLL ""V6 ) Qos [eazee [PUL Ore 15 [20ers [Ya [pmo | exe ee CEN \G [Ibis [NIZ9Y) | EAE PMP | 1620613 | tapy | Pm P-uet- PAP REET lh | 206L3 | F2PH | Pap —ict - PoP (ERL CFB, etek G (> NDI EXE LL | 20603 TV29 V MMe -Cy"
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00023495,172,email.header,DOO bop.gov],2019-08-10,,"records? If not, | will be happy to resubmit. If so, can | send the application to you directly via email? Please let me know. Thanks again, On Wed, Jul 24, 2019 at 3:23 PMO OORT 2>0p.aov> wrote: Hi Attached starting at p. 26, please find the application and NCIC check form. Paralegals must submit new applications yearly to retain legal v"
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00023495,652,email.header,DOO bop.gov],2019-08-10,,ST PEIOMOR ub 07/28/2019 20:28 NYM 14 POMOC Rn Orig Entered: 07/28/2019 20:29 EST [@(@U@I0lmEEEEE] RN 07/28/2019 06:57 NYM 14 POOR) RN Orig Entered: 07/28/2019 06:58 EST PMO RN 07/23/2019 06:30 NYM 16 SOR Mie Orig Entered: 07/23/2019 08:33 EST OEawey LP 07/09/2019 12:49 NYM 16 GOR. vie Generated 05/11/2020 09:57 by [EG NDIEEOIE|GC Bureau 
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00023495,796,email.header,DOO bop.gov],2019-08-10,,"620 - fax >> PO POON ecbsnews.com> 8/12/2019 10:52 PM >>> Lee, would you call me please? Senior Producer, Investigative Unit CBS News c.917-714a On Aug 10, 2019, at 9:34 PMO TT cbsnews.com> wrote: Thank you. Lee what is your cell number? ~ ol Investigative Unit CBS News Cro 71 On Aug 10, 2019, at 6:08 PM, BOP-IPP/Public Affairs <BOP-IPP/P"
leadership,pmo,PMO,drill-more,12,DOJ-OGR-00025495,901,email.header,,,, (FC) HE); (DEC) feowem fae [nib im ait dura vonno [19 18 wan [U5 cu SIGNATURE x 12:30- 1:00 AM = aKa 2:30-3:00 AM 7 3:00-3:30 AM 1:00-11:30 AM FT| fener | |_| eom | |_| pmo | |_| form | |_| peso | |_| joan |__| pesos | |_| il a eal a EVENING WATCH OPERATIONS LIEUTENANT ~ t oO 3:30-4:00 AM EEE RER 4:00-4:30 AM ZSVeh = PRARER 4:30-5:00 AM 
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00284975,1,calendar,,,,"on Tues. Oct. 14th Reminder: Daphne out due to seminar today 9:00am Breakfast w/Leon Black ) 10:30am Lary Delson & Rich Joslin to come by with the Returns 11:15am Appt w/Hardeep Singh Puri ) 12:30pm LUNCH w/Woody Allen and Soon Yi 3:36pm Depart NY, Teterboro, Meridian 7:19pm Arrive STT EFTA00284976"
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00332336,0,email.header,Hardeep Singh Puri,2016-01-05,,"From: Hardeep Singh Puri <MIMINM > To: Lesley Groff <MIMIII > Subject: Re: Jeffrey Epstein Date: Tue, 05 Jan 2016 12:44:58 +0000 Tomorrow llam. Can you please also remind me of the precise address. Hardeep Sent from my iPhone > On Jan 5, 2016, at 7:40 AM, Groff < > wrote: > Good morning Hardeep. Jeffrey is in NY today, tomorrow and Thursd"
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00332340,0,email.header,Lesley Groff,2016-01-05,,"From: Lesley Groff a> To: Hardeep Singh Puri alMIIIMIla Subject: Re: Jeffrey Epstein Date: Tue, 05 Jan 2016 12:59:36 +0000 Super. Thx Sent from my iPhone > On Jan 5, 2016, at 7:57 AM, Hardeep Singh Puri < > wrote: > • Will be there. > Sent from my iPhone >> On Jan 5, 2016, at 7:51 AM, Lesley Groff < > wrote: >> >> Excellent. Jeffrey will "
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00332473,0,email.header,Lesley Groff,2016-01-06,,"From: Lesley Groff <MIMIlle To: Hardeep Singh Puri Subject: Re: Jeffrey Epstein Date: Wed, 06 Jan 2016 14:57:34 +0000 thank you On Jan 6, 2016, at 9:55 AM, Hardeep Singh Puri wrote: > Yes, Lesley. Will be there at 11 am today. > Sent from my iPhone >> On Jan 6, 2016, at 9:41 AM, Lesley Groff < > wrote: >> >> Morning! Reconfirming we will "
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00332971,0,email.header,Jeffrey Epstein,2015-12-25,,"From: ""jeffrey E."" <jeevacation@grnail.com> To: Lesley Groff Subject: Fwd: Seasons Greetings Date: Fri, 25 Dec 2015 15:23:46 +0000 Forwarded message From: Hardeep Singh Puri Date: Fri, Dec 25, 2015 at 11:21 AM Subject: Re: Seasons Greetings To: ""jeffrey E."" <jeevacation@gmail.com> Will be here. Tell your office to indicate what works for "
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00353297,0,email.header,Hardeep Singh Puri,2015-02-04,,"From: Lesley Groff <MINIII ). To: Hardeep Singh Puri <MIMIIIMI > Subject: Re: Jeffrey Epstein Date: Wed, 04 Feb 2015 14:20:45 +0000 He says Noon will work just fine. We will see you then. 9 East 71st Street between 5th and Madison On Feb 4, 2015, at 9:19 AM, Hardeep Singh Puri 4; > wrote: > Please check with him and confirm this works. > "
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00353750,0,email.header,Lesley Groff,2015-01-21,,"From: Lesley Groff To: Jeffrey Epstein <jeevacation@gmail.com> Subject: Hardeep Date: Wed, 21 Jan 2015 15:35:51 +0000 Please see below Sent from my iPhone Begin forwarded message: From: Hardeep Singh Puri Date: January 21, To: Lesley Groff Subject: Re: Jeffrey Epstein I am in India and will be back in New York on the 4th. Please let me kn"
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00353751,0,email.header,Lesley Groff,2015-01-21,,"From: Lesley Groff <MINIII > To: Hardeep Singh Puri <MIMINMI > Subject: Re: Jeffrey Epstein Date: Wed, 21 Jan 2015 15:36:18 +0000 Ok thank you. I will let Jeffrey know and hope to get back to you with another date. Sent from my iPhone > On Jan 21, 2015, at 10:34 AM, Hardeep Singh Puri C > wrote: > • I am in India and will be back in New Y"
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00354748,0,email.header,,2015-01-06,,"From: ==la To: Hardeep Singh Puri <MIMIlla Subject: Re: Jeffrey Epstein Date: Tue, 06 Jan 2015 21:44:37 +0000 Hello Hardeep. I am very sorry but we must cancel your appointment with Jeffrey this Friday at 5:30...he will no longer be in NY... Thank you, Assistant to Jeffrey Epstein On Dec 30, 2014, at 12:37 PM, Hardeep Singh Puri < > wrote"
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00354759,0,email.header,Hardeep Puri alMilla,2015-01-06,,"From: Hardeep Puri alMilla To: ==la Subject: Re: Jeffrey Epstein Date: Tue, 06 Jan 2015 23:40:09 +0000 No problem. Let me know when he is back. Sent from my iPad On Jan 6, 2015, at 4:44 PM, wrote: > Hello Hardeep. I am very sorry but we must cancel your appointment with Jeffrey this Friday at 5:30...he will no longer be in NY... > Thank y"
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00354760,0,email.header,,2015-01-06,,"From: ==. > To: Hardeep Puri <MIMIIIMI > Subject: Re: Jeffrey Epstein Date: Tue, 06 Jan 2015 23:57:31 +0000 I will. Thank you Sent from my iPhone > On Jan 6, 2015, at 6:40 PM, Hardeep Puri < > wrote: > • No problem. Let me know when he is back. > Sent from my iPad >> On Jan 6, 2015, at 4:44 PM, > wrote: >> >> Hello Hardeep. I am very sorr"
puri,hardeep_singh_puri,Hardeep Singh Puri,drill-more,12,EFTA00361328,0,email.footer_only,Jeffrey Epstein,2014-10-05,,"From: ""jeffrey E."" <jeevacation@gmail.com> To: Subject: Fwd: Date: Sun, 05 Oct 2014 15:40:18 +0000 Forwarded message From: Hardeep Singh Puri Date: Sun, Oct 5, 2014 at 11:39 AM Subject: Re: To: ""jeffrey E."" <jesioti@gmail.com> cMIENIMIS Will be there at 1030 on the 10th. Sent from my iPhone On 05-Oct-2014, at 11:06 am, ""jeffrey E."" <jeeva"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00020923,0,email.header,,2021-01-05,,"el Peace Prize committee's leader in 2013. But our main target has been the former UN assistant Secretary General, Mr. Terje Rod-Larsen, who resigned as president of the International Peace Institute in New York, after we revealed his financial dealings with Epstein. I'm attaching our translated articles. The reason why I'm writing to You"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00030938,1,email.header,Tore Gjerstad,2021-01-05,,"been the former UN assistant Secretary General, Mr. Terje Rod-Larsen, who resigned as president of the International Peace Institute in New York, after we revealed his financial dealings with Epstein. I'm attaching our translated articles. The reason why I'm writing to You is that I see You were on the team at SDNY prosecuting him. And I'"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00084222,1,email.header,,2020-01-09,,"of Foreign Affairs sent me information that might be of interest in the case against Mr. Epstein, and requested me to forward the information to USA. The letter concerns International Peace Institute in New York and donations from Jeffrey Epstein. I would highly appreciate your kind assistance to forward the information to the competent a"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00084224,0,memo,,,,"Memo. International Peace Institute in New York and donations from Jeffrey Epstein 1. The International Peace Institute (IPI) is an independent, international, not-for-profit think tank dedicated to managing risk and building resilience to promote peace, security, and sustainable development. (See www.ipinst.org ) 2. TPI was founded in 19"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00101284,1,email.header,,2020-01-09,,"of Foreign Affairs sent me information that might be of interest in the case against Mr. Epstein, and requested me to forward the information to USA. The letter concerns International Peace Institute in New York and donations from Jeffrey Epstein. I would highly appreciate your kind assistance to forward the information to the competent a"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00143287,107,image.scan,,,,d LION am coos hw bee sinfully themienaplial io finpkthad foe. Walkman and Mao 90thally. ESPECIALLY TO HIE UN: ibf nusi be into meanly.) wand go as En as mania IMMEDIATE INTERNATIONAL ARREST WARRENTS for Nemystie. DAM Hogs. M. Sm. Joe on:111W= Mtn. Ram and IN hiss Mfedoch sta• sp••• Dan to mind wive Ci1.111•11DX4. I would alms my iluitals
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00144269,0,travel.itinerary,,,,"the Russian model that she wasn't getting the types of acting or model- ing jobs Epstein had been promising for years, he connected her with Rod-Larsen, then head of the International Peace Institute, and dangled an opportunity to work at the United Nations. ""Jeffrey said the IPI people loved me,"" she wrote in an email to her mother in Ru"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00144276,18,misc,,2022-02-08,,"the payment, which is being used as coercion and tactical methods used as international political weapons, especially at times like these and especially with the current conflict, Netanyahu administration and US elections to sway votes or agreements to their favour. I QUOTE: ""OR SECURE THEM A JOB AT THE UNITED NATIONS"" "" HE CONNECTED ROD-"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00144401,34,news_clipping,Frida Torresblanco,2022-02-08,,"t fact in advertising for Eastern European Epstein victims, so I presume $75,000 is correct for the payment, which is being used as coercion and tactical methods used as international political weapons, especially at times like these and especially with the current conflict, Netanyahu administration and US elections to sway votes or agree"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00144485,35,news_clipping,,2024-01-11,,"t fact in advertising for Eastern European Epstein victims, so I presume $75,000 is correct for the payment, which is being used as coercion and tactical methods used as international political weapons, especially at times like these and especially with the current conflict, Netanyahu administration and US elections to sway votes or agree"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00263179,4,news_clipping,,,,"tee chair Thorbiorn Jagland at his residence in Strasbourg, France in March 2013 to discuss the Nobel Prize: r 8 -9- 11201 Also in attendance were representatives of the International Peace Institute which has received millions in grants from the Gates Foundation, including a $2.5 million ""community engagement"" grant in October 2013.[240]"
puri,international_peace_institute,International Peace Institute,drill-more,12,EFTA00263179,6,news_clipping,,,,"mittee chair piortairarn Jaglandit his residence in Strasbourg, France in March 2013 to discuss the Nobel Priz,e52-gagc-§1 Also in attendance were representatives of the International Peace Institute which has received millions in grants from the Gates Foundation, including a $2.5 million ""community engagement"" grant in October 2013.a-193"
mantha_yu,ravi_mantha,Ravi Mantha,drill-more,12,EFTA00285348,2,calendar,,,,m Appt w/Rich and Darren 4:30pm Appt w/Leon Black (==) Thurs. Jan. 1Z 2017 NY Reminder: Ehud to depart today Reminder: back to NY today 5:00pm Appt w ( ) 6/6:30pm Appt w/Ravi Mantha (friend of Gino's) TBD Brock Pierce Fri. Jan. 13. 2017 NY-LSJ Reminder Renato on holiday today and Mon. Janie' Reminder:' to depart JFK via DL#412 am 11:28am 
mantha_yu,ravi_mantha,Ravi Mantha,drill-more,12,EFTA00442863,0,email.header,Lesley Gro,2017-01-12,,"From: Lesley Gro To: Ravi Mantha Subject: Re: Jeffrey Esptein Date: Thu, 12 Jan 2017 15:43:58 +0000 got it! thanks and I will let Jeffrey know.. On Jan 12, 2017, at 10:43 AM, R Mantha < ME wrote: Hi Lesley, I land at 4pm into JFK. Depending on immigration I could be in the city by 6. Lets say 630 to make sure, but I probably will get to h"
mantha_yu,ravi_mantha,Ravi Mantha,drill-more,12,EFTA00443144,0,email.header,Lesley Groff,2017-01-12,,"From: Lesley Groff To: Ravi Mantha Subject: Re: Jeffrey Esptein Date: Thu, 12 Jan 2017 21:18:40 +0000 fabulous! I'll let Jeffrey know...thanks On Jan 12, 2017, at 4:17 PM, R Mantha < > wrote: Have landed in NYC. Will definitely reach Jeffrey's place just before 6pm On Jan 12, 2017 9:34 AM, ""Lesley Groff' < > wrote: Hello Ravi. Might you b"
mantha_yu,ravi_mantha,Ravi Mantha,drill-more,12,EFTA00443157,0,email.header,`MIElle,,,"From: `MIElle To:' ' 'Ma Subject: Alert - 6/6:30pm Appt w/Ravi Mantha (friend of Gino's) January 12, 2017 6:00 PM : 6/6:30pm Appt w/Ravi Mantha (friend of Gino's) EFTA00443157"
mantha_yu,ravi_mantha,Ravi Mantha,drill-more,12,EFTA00640290,0,email.header,Ravi Mantha,2017-01-13,,"From: ""Ravi Mantha"" To: ""'Jeffrey E.""' ""'Gino Yu""' cza Subject: Great meeting you! - Ravi Mantha Date: Fri, 13 Jan 2017 12:34:35 +0000 Dear Gino, Had a most fascinating meeting with Jeffrey. Am copying him on this note. I found him to be brilliant and I loved the fact that I got more out of the meeting than he did. He is a vast encyclopae"
mantha_yu,ravi_mantha,Ravi Mantha,drill-more,12,EFTA00640290,1,email.header,Ravi Mantha,2017-01-13,," pain or problem that all their resources have not been able to resolve for them. Refer them to me, and let's see if I can do something for them, no charge. Warm Wishes, Ravi Mantha Ravi Mantha, Author +919989547411 EFTA00640291"
